FID;Join_Count;TARGET_FID;Id;Name;Elevation;GPS;Photos;Date;Position;Provenance;Longueur__;Largeur__m;Hauteur__m;Volume;Densité;F__Troncs;F__Branche;F__Racines;Secteur;Commentair;ObjectID;Id_1;Input_FID;Id_12;ORIG_FID;Id_12_13;lenght;type;annee;troncon;Distance
470;1;470;;487;4.39702;487;2105;2019-08-07 00:00:00;Ch;M;16;5.3;1.6;13.568;Mo;90;5;5;RG;;500;;63;;;;8806;cp;2016;5;32000
471;1;471;;488;4.782156;488;2106;2019-08-07 00:00:00;Bc;M;12.9;2.2;1.1;3.1218;F;80;10;10;RG;;501;;63;;;;8806;cp;2016;5;32000
472;1;472;;489;4.727133;489;2106;2019-08-07 00:00:00;Pl;D;15.5;1;0.8;1.24;F;100;;;RD;;502;;63;;;;8806;cp;2016;5;32000
473;1;473;;490;4.786186;490;2107;2019-08-07 00:00:00;Bc;D;16.3;1;0.6;0.978;F;90;10;;RD;;503;;63;;;;8806;cp;2016;5;32000
474;1;474;;491;6.279973;491;2108;2019-08-07 00:00:00;Bc;D;18.6;3.7;1.2;8.2584;Mo;95;5;;RG;;504;;63;;;;8806;cp;2016;5;32000
475;1;475;;492;5.222536;492;2109;2019-08-07 00:00:00;Ch;D;47.5;13.5;2.8;179.55;E;90;5;5;RD;;505;;64;;;;8806;cp;2016;5;32500
476;1;476;;493;6.488148;493;2110;2019-08-07 00:00:00;Ch;D;42;22.9;3.2;307.776;E;90;5;5;C;;506;;64;;;;8806;cp;2016;5;32500
477;1;477;;494;6.191724;494;2112;2019-08-07 00:00:00;Pl;D;7.1;12.6;2.4;21.4704;Mo;90;5;5;C;;507;;64;;;;8806;cp;2016;5;32500
478;1;478;;495;5.029318;495;2113;2019-08-07 00:00:00;Bc;D;12;14.5;1.8;31.32;E;90;5;5;C;;508;;64;;;;8806;cp;2016;5;32500
479;1;479;;496;3.413891;496;2114;2019-08-07 00:00:00;Ch;D;12;4.2;1.1;5.544;Mo;80;10;10;RD;;509;;65;;;;8806;cp;2016;5;33000
480;1;480;;497;5.451277;497;2115;2019-08-07 00:00:00;Bc;D;15.2;3.9;1.4;8.2992;Mo;95;5;;RD;;510;;66;;;;8806;cp;2016;5;33500
481;1;481;;498;7.217268;498;2116;2019-08-07 00:00:00;Bc;D;33.2;11.2;1.7;63.2128;E;90;5;5;RD;;511;;66;;;;8806;cp;2016;5;33500
482;1;482;;499;5.264524;499;2118;2019-08-07 00:00:00;Bc;D;10.6;2.8;0.9;2.6712;Mo;90;5;5;RG;;512;;66;;;;8806;cp;2016;5;33500
483;1;483;;500;6.398053;500;2119;2019-08-07 00:00:00;Bc;D;10.5;2.6;1;2.73;Mo;90;5;5;RG;mal placé. plus en amont;513;;66;;;;8806;cp;2016;5;33500
484;1;484;;501;7.034956;501;2120;2019-08-07 00:00:00;Pl;D;4.6;9.3;1.1;4.7058;Mo;95;;5;RG;;514;;66;;;;8806;cp;2016;5;33500
485;1;485;;502;6.478334;502;2121;2019-08-07 00:00:00;Ch;M;8.7;3.2;1.3;3.6192;Mo;95;;5;RD;;515;;66;;;;8806;cp;2016;5;33500
486;1;486;;503;6.037492;503;2122;2019-08-07 00:00:00;Ch;M;39.1;3.2;1.3;16.2656;Mo;90;5;5;RD;;516;;66;;;;8806;cp;2016;5;33500
487;1;487;;504;8.1185;504;2123;2019-08-07 00:00:00;Ch;M;10.3;2;0.5;1.03;Mo;80;20;;RD;;517;;66;;;;8806;cp;2016;5;33500
488;1;488;;505;4.389635;505;2124;2019-08-07 00:00:00;Ch;M;9.2;12;0.3;3.312;Mo;80;10;10;RG;;518;;67;;;;8806;cp;2016;5;34000
489;1;489;;506;3.1691;506;2125;2019-08-07 00:00:00;Pl;D;5.8;17.2;1.8;17.9568;Mo;95;5;;RD;;519;;67;;;;8806;cp;2016;5;34000
490;1;490;;507;2.793678;507;2126;2019-08-07 00:00:00;Pl;D;9.2;1.5;1;1.38;F;90;5;5;RD;;520;;67;;;;8806;cp;2016;5;34000
491;1;491;;508;3.878721;508;2127;2019-08-07 00:00:00;Pl;D;5.2;1.4;1.1;0.8008;F;90;5;5;RD;;521;;67;;;;8806;cp;2016;5;34000
492;1;492;;509;-1.419949;509;212829;2019-08-07 00:00:00;Ch;M;22;5.5;1.6;19.36;Mo;90;5;5;RG;;522;;67;;;;8806;cp;2016;5;34000
493;1;493;;510;3.072407;510;2130;2019-08-07 00:00:00;Ch;D;21;6.2;1.6;20.832;E;90;5;5;RG;;523;;67;;;;8806;cp;2016;5;34000
494;1;494;;511;3.641271;511;2131;2019-08-07 00:00:00;Ch;M;19;4.2;1.5;11.97;Mo;90;5;5;RG;;524;;67;;;;8806;cp;2016;5;34000
495;1;495;;512;1.466421;512;2132;2019-08-07 00:00:00;Ch;P;8.8;3.4;0.7;2.0944;F;80;10;10;RG;;525;;67;;;;8806;cp;2016;5;34000
496;1;496;;513;5.140341;513;2133;2019-08-07 00:00:00;Pl;D;11.1;5.3;0.6;3.5298;Mo;90;10;;RD;;526;;67;;;;8806;cp;2016;5;34000
497;1;497;;514;1.49395;514;2134;2019-08-07 00:00:00;Pl;D;4;10.1;1.1;4.444;Mo;90;5;5;RG;;527;;66;;;;8806;cp;2016;5;33500
498;1;498;;515;0.113132;515;2135;2019-08-07 00:00:00;Bc;D;7.2;1;0.6;0.432;F;100;;;RG;;528;;66;;;;8806;cp;2016;5;33500
499;1;499;;516;0.629078;516;2136;2019-08-07 00:00:00;Pl;D;18;5.5;0.7;6.93;F;90;10;;RG;;529;;66;;;;8806;cp;2016;5;33500
500;1;500;;517;0.25724;517;2137;2019-08-07 00:00:00;Ch;D;14;2;0.6;1.68;F;90;10;;RG;;530;;68;;;;8806;cp;2016;5;34500
501;1;501;;518;3.039003;518;2138;2019-08-07 00:00:00;Ch;D;45.9;7;1.7;54.621;E;80;20;;RD;appel;531;;68;;;;8806;cp;2016;5;34500
502;1;502;;519;3.450701;519;2139;2019-08-07 00:00:00;Ch;D;11;2.8;1.1;3.388;Mo;95;;5;RG;;532;;68;;;;8806;cp;2016;5;34500
503;1;503;;520;2.773488;520;2140;2019-08-07 00:00:00;Ch;M;14;4;0.9;5.04;F;80;10;10;RG;;533;;69;;;;8806;cp;2016;5;35000
504;1;504;;521;0.555632;521;2141;2019-08-07 00:00:00;Bc;D;13.8;2.7;0.5;1.863;Mo;95;5;;RD;;534;;69;;;;8806;cp;2016;5;35000
505;1;505;;522;-1.792472;522;2142;2019-08-07 00:00:00;Ch;D;8.9;0.9;0.3;0.2403;F;95;5;;RG;;535;;69;;;;8806;cp;2016;5;35000
506;1;506;;523;1.177493;523;2143;2019-08-07 00:00:00;Ch;D;11.2;1.1;0.5;0.616;F;95;5;;RG;;536;;70;;;;8806;cp;2016;5;35500
507;1;507;;524;-2.77862;524;2144;2019-08-07 00:00:00;Ch;D;7.6;1.8;0.5;0.684;F;100;;;RG;;537;;70;;;;8806;cp;2016;5;35500
508;1;508;;525;-0.21043;525;2145;2019-08-07 00:00:00;Ch;D;11;10;0.9;9.9;F;95;5;;RG;;538;;71;;;;8806;cp;2016;5;36000
509;1;509;;526;1.921365;526;;2019-08-07 00:00:00;Ch;D;6.4;16.1;0.8;8.2432;F;95;5;;RD;;539;;71;;;;8806;cp;2016;5;36000
510;1;510;;527;2.556083;527;2148;2019-08-07 00:00:00;Ch;D;17;6.6;1.3;14.586;Mo;90;10;;RD;;540;;71;;;;8806;cp;2016;5;36000
511;1;511;;528;-2.52681;528;2150;2019-08-07 00:00:00;Ch;D;6.3;7.1;1.1;4.9203;F;100;;;RG;;541;;71;;;;8806;cp;2016;5;36000
512;1;512;;529;-0.136584;529;2151;2019-08-07 00:00:00;Ch;D;12.2;1.6;0.8;1.5616;F;95;5;;RG;;542;;71;;;;8806;cp;2016;5;36000
513;1;513;;530;0.418696;530;;2019-08-07 00:00:00;Ch;D;153;37;1.8;1018.98;Mo;90;5;5;RD;flotte;543;;71;;;;8806;cp;2016;5;36000
514;1;514;;531;-1.14621;531;2157;2019-08-07 00:00:00;Ch;D;8.7;1;0.6;0.522;F;95;;5;RG;;544;;71;;;;8806;cp;2016;5;36000
515;1;515;;532;-0.769136;532;2158;2019-08-07 00:00:00;Ch;.;13.8;8.6;0.8;9.4944;F;95;;5;RD;;545;;72;;;;8806;cp;2016;5;36500
516;1;516;;533;0.06041;533;2159;2019-08-07 00:00:00;Ch;D;13.6;2.7;1;3.672;F;100;;;RD;;546;;72;;;;8806;cp;2016;5;36500
517;1;517;;534;-0.100689;534;2160;2019-08-07 00:00:00;Pl;D;10.3;0.2;0.6;0.1236;Mo;95;5;;RD;;547;;72;;;;8806;cp;2016;5;36500
518;1;518;;535;1.164719;535;2161;2019-08-07 00:00:00;Bc;D;14;5.7;1.1;8.778;Mo;90;5;5;RD;;548;;72;;;;8806;cp;2016;5;36500
519;1;519;;536;0.430809;536;216263;2019-08-07 00:00:00;Pl;D;40.3;13.8;1.1;61.1754;Mo;90;10;;RD;;549;;72;;;;8806;cp;2016;5;36500
520;1;520;;537;0.163719;537;2164;2019-08-07 00:00:00;Ch;D;5.1;14.3;1.1;8.0223;Mo;90;5;5;RD;;550;;73;;;;8806;cp;2016;5;37000
